run,seed,suite,task_id,episode,video_path,video_exists,source
smolvla_libero_4suites,unknown,libero_10,7,4,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_7/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,7,5,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_7/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,7,6,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_7/eval_episode_6.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,7,7,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_7/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,7,8,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_7/eval_episode_8.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,7,9,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_7/eval_episode_9.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,8,0,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_8/eval_episode_0.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,8,1,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_8/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,8,2,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_8/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,8,3,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_8/eval_episode_3.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,8,4,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_8/eval_episode_4.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,8,5,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_8/eval_episode_5.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,8,6,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_8/eval_episode_6.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,8,8,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_8/eval_episode_8.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,8,9,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_8/eval_episode_9.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,9,0,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_9/eval_episode_0.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,9,1,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_9/eval_episode_1.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,9,2,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_9/eval_episode_2.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,9,6,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_9/eval_episode_6.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,9,7,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_9/eval_episode_7.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
smolvla_libero_4suites,unknown,libero_10,9,9,/home/evoild/program/vla-portfolio/eval_results/smolvla_libero_4suites/videos/libero_10_9/eval_episode_9.mp4,True,/home/evoild/program/smolVLA_mujoco_LIBERO/eval_results/smolvla_libero_4suites/eval_info.json
